artist,term_str,n,tf,tfidf
ADELE,swim,3,0.00018138944313440957,0.0004461149317317789
ADELE,ta,8,0.0004837051816917589,0.0005502163486304783
ADELE,tables,8,0.0004837051816917589,0.0011896398179514105
ADELE,taint,1,6.046314771146986e-05,0.00020916812495539618
ADELE,take,32,0.0019348207267670355,0.002200865394521913
ADELE,taken,1,6.046314771146986e-05,8.824182953245646e-05
ADELE,takes,1,6.046314771146986e-05,6.877704357880979e-05
ADELE,takin,1,6.046314771146986e-05,0.00014870497724392632
ADELE,taking,2,0.00012092629542293972,0.00013755408715761957
ADELE,talk,4,0.00024185259084587944,0.00027510817431523915
ADELE,tall,13,0.0007860209202491082,0.0011471437839219339
ADELE,taste,4,0.00024185259084587944,0.00027510817431523915
ADELE,teach,3,0.00018138944313440957,0.00034000890947145674
ADELE,tear,5,0.0003023157385573493,0.0005666815157857612
ADELE,tears,15,0.0009069472156720479,0.0010316556536821469
ADELE,tease,1,6.046314771146986e-05,0.00014870497724392632
ADELE,teetering,3,0.00018138944313440957,0.0006275043748661885
ADELE,tell,28,0.001692968135921156,0.0014804483524791068
ADELE,tellin,2,0.00012092629542293972,0.0002266726063143045
ADELE,temporary,2,0.00012092629542293972,0.0002266726063143045
ADELE,terrified,1,6.046314771146986e-05,0.00014870497724392632
ADELE,than,12,0.0007255577725376383,0.0006344778653481887
ADELE,thank,1,6.046314771146986e-05,0.00011333630315715225
ADELE,that,208,0.01257633472398573,0.005777965818765211
ADELE,that92s,2,0.00012092629542293972,0.00029740995448785263
ADELE,the,471,0.028478142572102304,0.0
ADELE,their,1,6.046314771146986e-05,6.877704357880979e-05
ADELE,them,3,0.00018138944313440957,0.00015861946633704716
ADELE,then,26,0.0015720418404982163,0.0013747020415877421
ADELE,there,49,0.002962694237862023,0.002590784616838437
ADELE,these,7,0.000423242033980289,0.0003701120881197767
ADELE,they,28,0.001692968135921156,0.0011039450694861484
ADELE,thick,1,6.046314771146986e-05,8.824182953245646e-05
ADELE,thing,18,0.0010883366588064574,0.00031508066446035005
ADELE,things,26,0.0015720418404982163,0.0010250918502371377
ADELE,think,15,0.0009069472156720479,0.0010316556536821469
ADELE,thinkin,2,0.00012092629542293972,0.00013755408715761957
ADELE,thinking,3,0.00018138944313440957,0.00015861946633704716
ADELE,this,67,0.0040510308966684805,0.00354250141486072
ADELE,though,5,0.0003023157385573493,0.00034388521789404893
ADELE,thought,6,0.00036277888626881915,0.0004126622614728587
ADELE,thousand,11,0.0006650946248261684,0.0012466993347286747
ADELE,thread,2,0.00012092629542293972,0.00029740995448785263
ADELE,threw,2,0.00012092629542293972,0.0002266726063143045
ADELE,thrill,1,6.046314771146986e-05,0.00011333630315715225
ADELE,throat,3,0.00018138944313440957,0.0006275043748661885
ADELE,through,16,0.0009674103633835178,0.0008459704871309182
ADELE,throw,2,0.00012092629542293972,0.0002266726063143045
ADELE,thrown,2,0.00012092629542293972,0.00041833624991079237
ADELE,thuc0u1077,2,0.00012092629542293972,0.00029740995448785263
ADELE,thumb,2,0.00012092629542293972,0.00029740995448785263
ADELE,thunder,2,0.00012092629542293972,0.00029740995448785263
ADELE,ticking,1,6.046314771146986e-05,0.00020916812495539618
ADELE,tides,3,0.00018138944313440957,0.0006275043748661885
ADELE,tidy,2,0.00012092629542293972,0.00041833624991079237
ADELE,tight,6,0.00036277888626881915,0.0005294509771947388
ADELE,til,5,0.0003023157385573493,0.0002643657772284119
ADELE,till,1,6.046314771146986e-05,0.00014870497724392632
ADELE,time,72,0.0043533466352258295,0.0020000650911110346
ADELE,times,12,0.0007255577725376383,0.0006344778653481887
ADELE,tingle,1,6.046314771146986e-05,0.00020916812495539618
ADELE,tired,7,0.000423242033980289,0.0006176928067271952
ADELE,tiring,1,6.046314771146986e-05,0.00020916812495539618
ADELE,to,400,0.024185259084587945,0.00332555834693597
ADELE,today,3,0.00018138944313440957,0.0002647254885973694
ADELE,together,10,0.0006046314771146986,0.000394266096245053
ADELE,told,6,0.00036277888626881915,0.00031723893267409433
ADELE,tomorrow,2,0.00012092629542293972,0.0002266726063143045
ADELE,tone,1,6.046314771146986e-05,0.00014870497724392632
ADELE,too,19,0.0011487998065179274,0.0010045899534679653
ADELE,took,1,6.046314771146986e-05,6.877704357880979e-05
ADELE,top,2,0.00012092629542293972,0.00013755408715761957
ADELE,touch,2,0.00012092629542293972,0.00013755408715761957
ADELE,touched,3,0.00018138944313440957,0.00034000890947145674
ADELE,towards,1,6.046314771146986e-05,0.00020916812495539618
ADELE,town,2,0.00012092629542293972,0.00017648365906491293
ADELE,trait,3,0.00018138944313440957,0.0006275043748661885
ADELE,trapped,1,6.046314771146986e-05,0.00020916812495539618
ADELE,travelled,1,6.046314771146986e-05,0.00020916812495539618
ADELE,treasured,1,6.046314771146986e-05,0.00020916812495539618
ADELE,treat,10,0.0006046314771146986,0.001487049772439263
ADELE,trembling,1,6.046314771146986e-05,0.00020916812495539618
ADELE,tried,14,0.000846484067960578,0.0012353856134543905
ADELE,trouble,3,0.00018138944313440957,0.00020633113073642936
ADELE,true,9,0.0005441683294032287,0.00047585839901114147
ADELE,truly,3,0.00018138944313440957,0.0004461149317317789
ADELE,trust,4,0.00024185259084587944,0.00027510817431523915
ADELE,truth,4,0.00024185259084587944,0.00027510817431523915
ADELE,try,10,0.0006046314771146986,0.0005287315544568238
ADELE,tryin,11,0.0006650946248261684,0.0009706601248570209
ADELE,trying,7,0.000423242033980289,0.0003701120881197767
ADELE,tryna,1,6.046314771146986e-05,8.824182953245646e-05
ADELE,tune,1,6.046314771146986e-05,0.00011333630315715225
ADELE,turbulent,1,6.046314771146986e-05,0.00020916812495539618
ADELE,turn,17,0.0010278735110949876,0.0011692097408397665
ADELE,turning,8,0.0004837051816917589,0.0007059346362596517
ADELE,turns,3,0.00018138944313440957,0.0002647254885973694
ADELE,tutting,1,6.046314771146986e-05,0.00020916812495539618
ADELE,tv,1,6.046314771146986e-05,8.824182953245646e-05
ADELE,two,2,0.00012092629542293972,0.00010574631089136478
ADELE,typical,2,0.00012092629542293972,0.00041833624991079237
ADELE,ugly,2,0.00012092629542293972,0.0002266726063143045
ADELE,um,2,0.00012092629542293972,0.0002266726063143045
ADELE,unbearable,1,6.046314771146986e-05,0.00020916812495539618
ADELE,unbelievable,2,0.00012092629542293972,0.00041833624991079237
ADELE,under,6,0.00036277888626881915,0.0004126622614728587
ADELE,underestimate,2,0.00012092629542293972,0.00041833624991079237
ADELE,understand,6,0.00036277888626881915,0.0005294509771947388
ADELE,undone,1,6.046314771146986e-05,0.00020916812495539618
ADELE,uninvited,4,0.00024185259084587944,0.0008366724998215847
ADELE,united,2,0.00012092629542293972,0.00041833624991079237
ADELE,unknown,1,6.046314771146986e-05,0.00011333630315715225
ADELE,unless,1,6.046314771146986e-05,0.00011333630315715225
ADELE,until,6,0.00036277888626881915,0.0004126622614728587
ADELE,up,75,0.0045347360783602395,0.0029569957218378976
ADELE,urge,4,0.00024185259084587944,0.0005948199089757053
ADELE,us,35,0.0021162101699014452,0.0009722538637345308
ADELE,use,7,0.000423242033980289,0.00048143930505166856
ADELE,used,4,0.00024185259084587944,0.00021149262178272955
ADELE,useless,1,6.046314771146986e-05,0.00020916812495539618
ADELE,vague,1,6.046314771146986e-05,0.00020916812495539618
ADELE,valley,1,6.046314771146986e-05,0.00020916812495539618
ADELE,ve,107,0.006469556805127275,0.005657427632688016
ADELE,veins,4,0.00024185259084587944,0.0008366724998215847
ADELE,very,5,0.0003023157385573493,0.0002643657772284119
ADELE,vicious,1,6.046314771146986e-05,0.00020916812495539618
ADELE,view,1,6.046314771146986e-05,6.877704357880979e-05
ADELE,vista,3,0.00018138944313440957,0.0006275043748661885
ADELE,voice,1,6.046314771146986e-05,8.824182953245646e-05
ADELE,wait,2,0.00012092629542293972,0.00013755408715761957
ADELE,waitin,2,0.00012092629542293972,0.0002266726063143045
ADELE,waiting,12,0.0007255577725376383,0.0008253245229457174
ADELE,waits,1,6.046314771146986e-05,0.00020916812495539618
ADELE,wake,4,0.00024185259084587944,0.00027510817431523915
ADELE,walk,7,0.000423242033980289,0.0003701120881197767
ADELE,walking,1,6.046314771146986e-05,8.824182953245646e-05
ADELE,walks,1,6.046314771146986e-05,0.00014870497724392632
ADELE,walls,4,0.00024185259084587944,0.000453345212628609
ADELE,wan,5,0.0003023157385573493,0.00034388521789404893
ADELE,wandering,3,0.00018138944313440957,0.0006275043748661885
ADELE,want,62,0.003748715158111131,0.0010852778442523169
ADELE,wanted,5,0.0003023157385573493,0.00034388521789404893
ADELE,wants,9,0.0005441683294032287,0.0007941764657921081
ADELE,warm,1,6.046314771146986e-05,8.824182953245646e-05
ADELE,was,59,0.0035673257149767216,0.0031195161712952607
ADELE,waste,12,0.0007255577725376383,0.0017844597269271157
ADELE,watch,4,0.00024185259084587944,0.00021149262178272955
ADELE,watched,3,0.00018138944313440957,0.00034000890947145674
ADELE,watching,1,6.046314771146986e-05,0.00011333630315715225
ADELE,water,3,0.00018138944313440957,0.00015861946633704716
ADELE,waters,3,0.00018138944313440957,0.0004461149317317789
ADELE,wavering,2,0.00012092629542293972,0.00041833624991079237
ADELE,way,17,0.0010278735110949876,0.0008988436425766006
ADELE,ways,2,0.00012092629542293972,0.00013755408715761957
ADELE,we,167,0.010097345667815467,0.008829816959428959
ADELE,weak,1,6.046314771146986e-05,8.824182953245646e-05
ADELE,wear,1,6.046314771146986e-05,8.824182953245646e-05
ADELE,well,9,0.0005441683294032287,0.00047585839901114147
ADELE,went,2,0.00012092629542293972,0.00013755408715761957
ADELE,were,53,0.0032045468287079026,0.0014722701365122895
ADELE,west,8,0.0004837051816917589,0.000906690425257218
ADELE,what,58,0.0035068625672652516,0.002286743358221307
ADELE,whatever,7,0.000423242033980289,0.00048143930505166856
ADELE,when,146,0.008827619565874599,0.0025556542784006173
ADELE,whenever,13,0.0007860209202491082,0.001933164704171042
ADELE,where,15,0.0009069472156720479,0.0007930973316852358
ADELE,which,2,0.00012092629542293972,0.00013755408715761957
ADELE,whichever,1,6.046314771146986e-05,0.00020916812495539618
ADELE,while,7,0.000423242033980289,0.0006176928067271952
ADELE,whisper,1,6.046314771146986e-05,0.00014870497724392632
ADELE,whispered,1,6.046314771146986e-05,0.00014870497724392632
ADELE,white,1,6.046314771146986e-05,0.00011333630315715225
ADELE,who,36,0.0021766733176129148,0.0014193579464821906
ADELE,whole,3,0.00018138944313440957,0.00020633113073642936
ADELE,why,39,0.0023580627607473247,0.0020620530623816132
ADELE,wide,2,0.00012092629542293972,0.0002266726063143045
ADELE,wild,15,0.0009069472156720479,0.0017000445473572838
ADELE,wilderness,3,0.00018138944313440957,0.0006275043748661885
ADELE,will,97,0.005864925328012576,0.0026945321366356996
ADELE,willing,10,0.0006046314771146986,0.0011333630315715224
ADELE,win,5,0.0003023157385573493,0.0004412091476622823
ADELE,winds,1,6.046314771146986e-05,0.00020916812495539618
ADELE,wine,1,6.046314771146986e-05,8.824182953245646e-05
ADELE,wipe,5,0.0003023157385573493,0.0005666815157857612
ADELE,wiser,3,0.00018138944313440957,0.0004461149317317789
ADELE,wish,32,0.0019348207267670355,0.002200865394521913
ADELE,wishin,1,6.046314771146986e-05,0.00011333630315715225
ADELE,with,62,0.003748715158111131,0.0024444497967193285
ADELE,without,14,0.000846484067960578,0.0009628786101033371
ADELE,wo,36,0.0021766733176129148,0.0019034335960445659
ADELE,woah,7,0.000423242033980289,0.00048143930505166856
ADELE,woman,11,0.0006650946248261684,0.0004336927058695583
ADELE,won,1,6.046314771146986e-05,0.00020916812495539618
ADELE,won92t,2,0.00012092629542293972,0.00017648365906491293
ADELE,wonder,1,6.046314771146986e-05,8.824182953245646e-05
ADELE,wonders,8,0.0004837051816917589,0.0011896398179514105
ADELE,word,5,0.0003023157385573493,0.0007435248862196315
ADELE,words,15,0.0009069472156720479,0.0010316556536821469
ADELE,work,4,0.00024185259084587944,0.00027510817431523915
ADELE,world,27,0.0016325049882096863,0.000750024409166638
ADELE,worlds,3,0.00018138944313440957,0.0002647254885973694
ADELE,worries,2,0.00012092629542293972,0.00029740995448785263
ADELE,worst,5,0.0003023157385573493,0.0005666815157857612
ADELE,worthy,3,0.00018138944313440957,0.0006275043748661885
ADELE,would,24,0.0014511155450752766,0.0012689557306963773
ADELE,write,3,0.00018138944313440957,0.00034000890947145674
ADELE,wrong,15,0.0009069472156720479,0.0010316556536821469
ADELE,wrote,3,0.00018138944313440957,0.0004461149317317789
ADELE,ya,4,0.00024185259084587944,0.00027510817431523915
ADELE,yeah,24,0.0014511155450752766,0.0009462386309881272
ADELE,yeahey,1,6.046314771146986e-05,0.00020916812495539618
ADELE,yearn,2,0.00012092629542293972,0.00041833624991079237
ADELE,years,4,0.00024185259084587944,0.00035296731812982585
ADELE,yes,1,6.046314771146986e-05,6.877704357880979e-05
ADELE,yesterday,3,0.00018138944313440957,0.0004461149317317789
ADELE,yet,6,0.00036277888626881915,0.0005294509771947388
ADELE,you,742,0.044863655601910635,0.006168910733566224
ADELE,you92ve,1,6.046314771146986e-05,0.00020916812495539618
ADELE,young,27,0.0016325049882096863,0.0023825293973763245
ADELE,younger,2,0.00012092629542293972,0.00029740995448785263
ADELE,your,178,0.010762440292641635,0.0049446053641356135
ADELE,yours,4,0.00024185259084587944,0.00027510817431523915
ADELE,yourself,4,0.00024185259084587944,0.00027510817431523915
AMY WINEHOUSE,14,1,9.18105031215571e-05,0.0003176121574217129
AMY WINEHOUSE,180,1,9.18105031215571e-05,0.0003176121574217129
AMY WINEHOUSE,9,1,9.18105031215571e-05,0.00022580165430015583
AMY WINEHOUSE,9268,1,9.18105031215571e-05,0.0003176121574217129
AMY WINEHOUSE,a,157,0.014414248990084465,0.001982010028345556
AMY WINEHOUSE,ablaze,3,0.00027543150936467134,0.0009528364722651389
AMY WINEHOUSE,about,8,0.0007344840249724568,0.0004789399166945965
AMY WINEHOUSE,above,6,0.0005508630187293427,0.0006266086249081538
AMY WINEHOUSE,abused,1,9.18105031215571e-05,0.0003176121574217129
AMY WINEHOUSE,accepts,1,9.18105031215571e-05,0.0003176121574217129
AMY WINEHOUSE,accustomed,1,9.18105031215571e-05,0.0003176121574217129
AMY WINEHOUSE,ache,2,0.0001836210062431142,0.0006352243148434258
AMY WINEHOUSE,across,3,0.00027543150936467134,0.0005162878584051068
AMY WINEHOUSE,acted,1,9.18105031215571e-05,0.0003176121574217129
AMY WINEHOUSE,addicted,1,9.18105031215571e-05,0.0003176121574217129
AMY WINEHOUSE,afraid,3,0.00027543150936467134,0.0003133043124540769
AMY WINEHOUSE,after,3,0.00027543150936467134,0.0001796024687604737
AMY WINEHOUSE,again,21,0.0019280205655526992,0.0008857936091978738
AMY WINEHOUSE,age,2,0.0001836210062431142,0.0003441919056034045
AMY WINEHOUSE,aggression,1,9.18105031215571e-05,0.0003176121574217129
AMY WINEHOUSE,ah,6,0.0005508630187293427,0.0008039469070715925
AMY WINEHOUSE,ahead,2,0.0001836210062431142,0.00026798230235719744
AMY WINEHOUSE,ai,9,0.0008262945280940139,0.0009399129373622306
AMY WINEHOUSE,air,1,9.18105031215571e-05,8.028544968014515e-05
AMY WINEHOUSE,airport,1,9.18105031215571e-05,0.0003176121574217129
AMY WINEHOUSE,alibi,1,9.18105031215571e-05,0.0003176121574217129
AMY WINEHOUSE,all,62,0.005692251193536541,0.0026152001795365803
AMY WINEHOUSE,alone,15,0.0013771575468233565,0.0012042817452021773
AMY WINEHOUSE,along,1,9.18105031215571e-05,0.00010443477081802562
AMY WINEHOUSE,alongside,1,9.18105031215571e-05,0.0003176121574217129
AMY WINEHOUSE,alright,2,0.0001836210062431142,0.00026798230235719744
AMY WINEHOUSE,also,8,0.0007344840249724568,0.001376767622413618
AMY WINEHOUSE,although,10,0.000918105031215571,0.002258016543001558
AMY WINEHOUSE,always,21,0.0019280205655526992,0.0012572172813233157
AMY WINEHOUSE,am,10,0.000918105031215571,0.0005986748958682456
AMY WINEHOUSE,amy,43,0.003947851634226955,0.013657322769133656
AMY WINEHOUSE,an,1,9.18105031215571e-05,8.028544968014515e-05
AMY WINEHOUSE,and,270,0.02478883584282042,0.007176532009056735
AMY WINEHOUSE,anderson,1,9.18105031215571e-05,0.0003176121574217129
AMY WINEHOUSE,angle,1,9.18105031215571e-05,0.0003176121574217129
AMY WINEHOUSE,angry,1,9.18105031215571e-05,0.0003176121574217129
AMY WINEHOUSE,animal,1,9.18105031215571e-05,0.00022580165430015583
AMY WINEHOUSE,another,2,0.0001836210062431142,0.0001605708993602903
AMY WINEHOUSE,answer,1,9.18105031215571e-05,0.00017209595280170224
AMY WINEHOUSE,anticipation,1,9.18105031215571e-05,0.0003176121574217129
AMY WINEHOUSE,any,8,0.0007344840249724568,0.0006422835974411612
AMY WINEHOUSE,anymore,5,0.0004590525156077855,0.0006699557558929936
AMY WINEHOUSE,anyone,2,0.0001836210062431142,0.00026798230235719744
AMY WINEHOUSE,anythin,1,9.18105031215571e-05,0.0003176121574217129
AMY WINEHOUSE,anything,7,0.0006426735218508997,0.0007310433957261794
AMY WINEHOUSE,anytime,2,0.0001836210062431142,0.00045160330860031167
AMY WINEHOUSE,anyway,2,0.0001836210062431142,0.0003441919056034045
AMY WINEHOUSE,anywhere,2,0.0001836210062431142,0.00045160330860031167
AMY WINEHOUSE,apart,2,0.0001836210062431142,0.00020886954163605123
AMY WINEHOUSE,appeal,1,9.18105031215571e-05,0.0003176121574217129
AMY WINEHOUSE,appear,1,9.18105031215571e-05,0.00017209595280170224
AMY WINEHOUSE,are,31,0.0028461255967682703,0.0024888489400845
AMY WINEHOUSE,arms,1,9.18105031215571e-05,0.00010443477081802562
AMY WINEHOUSE,around,3,0.00027543150936467134,0.00024085634904043548
AMY WINEHOUSE,arrow,6,0.0005508630187293427,0.0019056729445302777
AMY WINEHOUSE,as,26,0.0023870730811604846,0.0015565547292574384
AMY WINEHOUSE,ashamed,1,9.18105031215571e-05,0.0003176121574217129
AMY WINEHOUSE,ask,2,0.0001836210062431142,0.00020886954163605123
AMY WINEHOUSE,assure,2,0.0001836210062431142,0.0006352243148434258
AMY WINEHOUSE,at,27,0.002478883584282042,0.0016164222188442632
AMY WINEHOUSE,attached,2,0.0001836210062431142,0.0006352243148434258
AMY WINEHOUSE,attack,1,9.18105031215571e-05,0.0003176121574217129
AMY WINEHOUSE,attitude,3,0.00027543150936467134,0.0006774049629004675
AMY WINEHOUSE,attracted,1,9.18105031215571e-05,0.0003176121574217129
AMY WINEHOUSE,attraction,1,9.18105031215571e-05,0.0003176121574217129
AMY WINEHOUSE,automatic,1,9.18105031215571e-05,0.0003176121574217129
AMY WINEHOUSE,ava,10,0.000918105031215571,0.003176121574217129
AMY WINEHOUSE,avoidin,1,9.18105031215571e-05,0.0003176121574217129
AMY WINEHOUSE,awake,1,9.18105031215571e-05,0.00017209595280170224
AMY WINEHOUSE,away,14,0.0012853470437017994,0.0014620867914523588
AMY WINEHOUSE,awful,1,9.18105031215571e-05,0.0003176121574217129
AMY WINEHOUSE,ay,12,0.0011017260374586854,0.0038113458890605555
AMY WINEHOUSE,b,1,9.18105031215571e-05,0.0003176121574217129
AMY WINEHOUSE,baby,12,0.0011017260374586854,0.0012532172498163077
AMY WINEHOUSE,back,25,0.0022952625780389277,0.002007136242003629
AMY WINEHOUSE,bad,1,9.18105031215571e-05,5.986748958682456e-05
AMY WINEHOUSE,badly,1,9.18105031215571e-05,0.0003176121574217129
AMY WINEHOUSE,bag,2,0.0001836210062431142,0.0003441919056034045
AMY WINEHOUSE,ballers,2,0.0001836210062431142,0.0006352243148434258
AMY WINEHOUSE,band,1,9.18105031215571e-05,0.0003176121574217129
AMY WINEHOUSE,bank,1,9.18105031215571e-05,0.0003176121574217129
AMY WINEHOUSE,bar,1,9.18105031215571e-05,0.00022580165430015583
AMY WINEHOUSE,bathe,1,9.18105031215571e-05,0.0003176121574217129
AMY WINEHOUSE,battered,3,0.00027543150936467134,0.0009528364722651389
AMY WINEHOUSE,battle,2,0.0001836210062431142,0.00020886954163605123
AMY WINEHOUSE,be,72,0.006610356224752111,0.004310459250251368
AMY WINEHOUSE,bear,1,9.18105031215571e-05,0.00022580165430015583
AMY WINEHOUSE,beasties,3,0.00027543150936467134,0.0009528364722651389
AMY WINEHOUSE,beat,2,0.0001836210062431142,0.00026798230235719744
AMY WINEHOUSE,beautiful,2,0.0001836210062431142,0.00026798230235719744
AMY WINEHOUSE,beautifully,2,0.0001836210062431142,0.0006352243148434258
AMY WINEHOUSE,because,7,0.0006426735218508997,0.0007310433957261794
AMY WINEHOUSE,become,4,0.0003672420124862284,0.000688383811206809
AMY WINEHOUSE,bed,11,0.0010099155343371283,0.0006585423854550702
AMY WINEHOUSE,bedroom,1,9.18105031215571e-05,0.00022580165430015583
AMY WINEHOUSE,been,23,0.0021116415717958134,0.001376952260496965
AMY WINEHOUSE,before,13,0.0011935365405802423,0.001043710845841887
AMY WINEHOUSE,beginning,1,9.18105031215571e-05,0.00022580165430015583
AMY WINEHOUSE,behave,1,9.18105031215571e-05,0.00022580165430015583
AMY WINEHOUSE,behavioural,1,9.18105031215571e-05,0.0003176121574217129
AMY WINEHOUSE,behind,1,9.18105031215571e-05,0.00010443477081802562
AMY WINEHOUSE,being,3,0.00027543150936467134,0.00024085634904043548
AMY WINEHOUSE,believe,3,0.00027543150936467134,0.0003133043124540769
AMY WINEHOUSE,beside,2,0.0001836210062431142,0.00026798230235719744
AMY WINEHOUSE,besides,1,9.18105031215571e-05,0.0003176121574217129
AMY WINEHOUSE,best,11,0.0010099155343371283,0.0008831399464815968
AMY WINEHOUSE,better,3,0.00027543150936467134,0.00024085634904043548
AMY WINEHOUSE,between,18,0.0016525890561880279,0.0018798258747244612
AMY WINEHOUSE,beyond,1,9.18105031215571e-05,0.00017209595280170224
AMY WINEHOUSE,bickerin,1,9.18105031215571e-05,0.0003176121574217129
AMY WINEHOUSE,big,21,0.0019280205655526992,0.002193130187178538
AMY WINEHOUSE,bigger,3,0.00027543150936467134,0.0009528364722651389
AMY WINEHOUSE,bird,1,9.18105031215571e-05,0.0003176121574217129
AMY WINEHOUSE,birdland,1,9.18105031215571e-05,0.0003176121574217129
AMY WINEHOUSE,birds,4,0.0003672420124862284,0.0012704486296868517
AMY WINEHOUSE,bite,1,9.18105031215571e-05,0.00017209595280170224
AMY WINEHOUSE,bitter,3,0.00027543150936467134,0.0006774049629004675
AMY WINEHOUSE,black,16,0.0014689680499449136,0.0012845671948823224
AMY WINEHOUSE,blackhaired,1,9.18105031215571e-05,0.0003176121574217129
AMY WINEHOUSE,blame,2,0.0001836210062431142,0.00026798230235719744
AMY WINEHOUSE,blind,3,0.00027543150936467134,0.0005162878584051068
AMY WINEHOUSE,blood,2,0.0001836210062431142,0.00026798230235719744
AMY WINEHOUSE,bloodshot,1,9.18105031215571e-05,0.0003176121574217129
AMY WINEHOUSE,blow,3,0.00027543150936467134,0.00024085634904043548
AMY WINEHOUSE,blows,1,9.18105031215571e-05,0.0003176121574217129
AMY WINEHOUSE,bludgeon,1,9.18105031215571e-05,0.0003176121574217129
AMY WINEHOUSE,blue,10,0.000918105031215571,0.0005986748958682456
AMY WINEHOUSE,blueeyed,1,9.18105031215571e-05,0.0003176121574217129
AMY WINEHOUSE,blues,1,9.18105031215571e-05,0.00017209595280170224
AMY WINEHOUSE,blush,1,9.18105031215571e-05,0.00022580165430015583
AMY WINEHOUSE,body,8,0.0007344840249724568,0.0008354781665442049
AMY WINEHOUSE,book,5,0.0004590525156077855,0.001129008271500779
AMY WINEHOUSE,bore,4,0.0003672420124862284,0.0012704486296868517
AMY WINEHOUSE,born,1,9.18105031215571e-05,0.00017209595280170224
AMY WINEHOUSE,both,5,0.0004590525156077855,0.0005221738540901282
AMY WINEHOUSE,bother,1,9.18105031215571e-05,0.00022580165430015583
AMY WINEHOUSE,bottle,1,9.18105031215571e-05,0.00022580165430015583
AMY WINEHOUSE,bottles,1,9.18105031215571e-05,0.0003176121574217129
AMY WINEHOUSE,bought,2,0.0001836210062431142,0.0003441919056034045
AMY WINEHOUSE,bout,9,0.0008262945280940139,0.0009399129373622306
AMY WINEHOUSE,bow,2,0.0001836210062431142,0.00045160330860031167
AMY WINEHOUSE,box,12,0.0011017260374586854,0.0038113458890605555
AMY WINEHOUSE,boxing,1,9.18105031215571e-05,0.0003176121574217129
AMY WINEHOUSE,boy,2,0.0001836210062431142,8.436129611408322e-05
AMY WINEHOUSE,bra,2,0.0001836210062431142,0.0006352243148434258
AMY WINEHOUSE,branches,1,9.18105031215571e-05,0.0003176121574217129
AMY WINEHOUSE,brave,2,0.0001836210062431142,0.0003441919056034045
AMY WINEHOUSE,break,1,9.18105031215571e-05,4.218064805704161e-05
AMY WINEHOUSE,breaks,1,9.18105031215571e-05,0.00013399115117859872
AMY WINEHOUSE,breast,1,9.18105031215571e-05,0.0003176121574217129
AMY WINEHOUSE,breathless,1,9.18105031215571e-05,0.00017209595280170224
AMY WINEHOUSE,bribed,1,9.18105031215571e-05,0.0003176121574217129
AMY WINEHOUSE,bricked,3,0.00027543150936467134,0.0009528364722651389
AMY WINEHOUSE,bright,1,9.18105031215571e-05,0.00022580165430015583
AMY WINEHOUSE,bring,4,0.0003672420124862284,0.00041773908327210246
AMY WINEHOUSE,brixton,1,9.18105031215571e-05,0.0003176121574217129
AMY WINEHOUSE,broken,1,9.18105031215571e-05,0.00010443477081802562
AMY WINEHOUSE,brother,1,9.18105031215571e-05,0.00022580165430015583
AMY WINEHOUSE,brought,1,9.18105031215571e-05,0.00022580165430015583
AMY WINEHOUSE,brown,1,9.18105031215571e-05,0.00022580165430015583
AMY WINEHOUSE,brutal,1,9.18105031215571e-05,0.0003176121574217129
AMY WINEHOUSE,burn,3,0.00027543150936467134,0.0005162878584051068
AMY WINEHOUSE,busy,2,0.0001836210062431142,0.00045160330860031167
AMY WINEHOUSE,but,97,0.008905618802791039,0.005807146489921982
AMY WINEHOUSE,buy,2,0.0001836210062431142,0.00045160330860031167
AMY WINEHOUSE,buzzer,1,9.18105031215571e-05,0.0003176121574217129
AMY WINEHOUSE,buzzers,1,9.18105031215571e-05,0.0003176121574217129
AMY WINEHOUSE,by,15,0.0013771575468233565,0.0008980123438023684
AMY WINEHOUSE,ca,35,0.003213367609254499,0.0028099907388050805
AMY WINEHOUSE,caddy,1,9.18105031215571e-05,0.0003176121574217129
AMY WINEHOUSE,call,6,0.0005508630187293427,0.00048171269808087097
AMY WINEHOUSE,calling,1,9.18105031215571e-05,0.00013399115117859872
AMY WINEHOUSE,came,5,0.0004590525156077855,0.0005221738540901282
AMY WINEHOUSE,can,40,0.003672420124862284,0.0016872259222816645
AMY WINEHOUSE,caned,1,9.18105031215571e-05,0.0003176121574217129
AMY WINEHOUSE,capacity,2,0.0001836210062431142,0.0006352243148434258
AMY WINEHOUSE,care,9,0.0008262945280940139,0.0009399129373622306
AMY WINEHOUSE,careful,1,9.18105031215571e-05,0.00022580165430015583
AMY WINEHOUSE,carleen,1,9.18105031215571e-05,0.0003176121574217129
AMY WINEHOUSE,carpet,1,9.18105031215571e-05,0.0003176121574217129
AMY WINEHOUSE,carry,4,0.0003672420124862284,0.000688383811206809
AMY WINEHOUSE,case,1,9.18105031215571e-05,0.00013399115117859872
AMY WINEHOUSE,cash,1,9.18105031215571e-05,0.00022580165430015583
AMY WINEHOUSE,catch,3,0.00027543150936467134,0.00040197345353579623
AMY WINEHOUSE,catches,1,9.18105031215571e-05,0.0003176121574217129
AMY WINEHOUSE,cause,44,0.004039662137348513,0.003532559785926387
AMY WINEHOUSE,cd,1,9.18105031215571e-05,0.0003176121574217129
AMY WINEHOUSE,ceilin,1,9.18105031215571e-05,0.0003176121574217129
